"name" "size" "coverage" "circular" "gc_content" "hit_to_vir_refseq" "hit_to_crasslike" "demovir" "vir_refseq" "crasslike" "ribo_prot_count" "pvogs_count" "integrase" "sample" "country" "vcontact_cluster" "crispr_host"
"165784" "SRS098498_NODE_7_length_241579_cov_31.9786" 241579 31.9786 FALSE 32.8 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS098498" "US" "VC_3828_3" NA
"165785" "SRS098498_NODE_8_length_237971_cov_29.0708" 237971 29.0708 FALSE 31.71 FALSE FALSE "Myoviridae" NA NA 0 72 FALSE "SRS098498" "US" "VC_8794_2" NA
"165786" "SRS098498_NODE_9_length_238072_cov_93.3222" 238072 93.3222 TRUE 32.73 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS098498" "US" "VC_1897_5" "Veillonella"
"165788" "SRS098498_NODE_15_length_221363_cov_23.0626" 221363 23.0626 FALSE 30.3 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS098498" "US" "VC_172_4" "Veillonella"
"165789" "SRS098498_NODE_19_length_205797_cov_12.8264" 205797 12.8264 TRUE 26.94 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS098498" "US" "VC_184_0" NA
"166739" "SRS098735_NODE_1_length_265971_cov_16.2861" 265971 16.2861 FALSE 40.01 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS098735" "US" "VC_3542_0" NA
"166740" "SRS098735_NODE_2_length_239187_cov_11.7302" 239187 11.7302 FALSE 36.88 FALSE FALSE "Myoviridae" NA NA 0 52 TRUE "SRS098735" "US" "VC_635_19" "Streptococcus"
"166923" "SRS098867_NODE_2_length_351634_cov_10.3937" 351634 10.3937 FALSE 33.71 FALSE FALSE "Myoviridae" NA NA 0 78 TRUE "SRS098867" "US" NA NA
"166924" "SRS098867_NODE_7_length_276841_cov_62.8583" 276841 62.8583 FALSE 50.58 FALSE FALSE "Siphoviridae" NA NA 0 36 FALSE "SRS098867" "US" NA NA
"166925" "SRS098867_NODE_11_length_229051_cov_63.7156" 229051 63.7156 TRUE 39.09 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS098867" "US" "VC_2385_1" NA
"167156" "SRS100027_NODE_8_length_243415_cov_56.0759" 243415 56.0759 FALSE 59.68 FALSE FALSE "Myoviridae" NA NA 1 50 FALSE "SRS100027" "US" NA "Atopobium"
"167158" "SRS100027_NODE_12_length_200300_cov_26.8222" 200300 26.8222 FALSE 36.69 FALSE FALSE "Unassigned" NA NA 0 34 FALSE "SRS100027" "US" "VC_7054_6" NA
"167323" "SRS100033_NODE_1_length_420969_cov_11.4015" 420969 11.4015 FALSE 55.37 FALSE FALSE "Myoviridae" NA NA 1 78 FALSE "SRS100033" "US" "" "Actinomyces"
"167325" "SRS100033_NODE_7_length_252183_cov_17.0524" 252183 17.0524 FALSE 42.32 FALSE FALSE "Siphoviridae" NA NA 1 42 FALSE "SRS100033" "US" "" "Rothia"
"167624" "SRS101382_NODE_1_length_254822_cov_57.3005" 254822 57.3005 TRUE 44.51 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS101382" "US" "VC_1655_3" NA
"167625" "SRS101382_NODE_2_length_206633_cov_23.4802" 206633 23.4802 FALSE 33.45 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS101382" "US" "VC_1897_0" NA
"167909" "SRS101388_NODE_5_length_259202_cov_13.0149" 259202 13.0149 FALSE 32.57 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS101388" "US" "VC_8803_5" NA
"167910" "SRS101388_NODE_8_length_226735_cov_48.6534" 226735 48.6534 FALSE 47.15 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS101388" "US" NA NA
"167911" "SRS101388_NODE_10_length_222966_cov_7.54998" 222966 7.54998 FALSE 42.42 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS101388" "US" "" NA
"167912" "SRS101388_NODE_11_length_211332_cov_17.1012" 211332 17.1012 TRUE 31.3 FALSE FALSE "Myoviridae" NA NA 0 66 FALSE "SRS101388" "US" "VC_240_20" NA
"168297" "SRS101439_NODE_4_length_223636_cov_138.906" 223636 138.906 FALSE 31.47 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS101439" "US" "VC_1769_9" NA
"168557" "SRS101445_NODE_1_length_528946_cov_14.7236" 528946 14.7236 FALSE 47.5 FALSE FALSE "Myoviridae" NA NA 0 86 TRUE "SRS101445" "US" NA "Streptococcus"
"169138" "SRS103943_NODE_1_length_276799_cov_5.82749" 276799 5.82749 TRUE 33.66 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS103943" "US" "VC_703_0" NA
"169218" "SRS103983_NODE_3_length_276788_cov_4.76689" 276788 4.76689 FALSE 33.67 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS103983" "US" "VC_703_0" NA
"169219" "SRS103983_NODE_4_length_267175_cov_16.879" 267175 16.879 TRUE 39.99 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS103983" "US" "VC_3542_0" NA
"169220" "SRS103983_NODE_5_length_260779_cov_4.3186" 260779 4.3186 FALSE 36.02 FALSE FALSE "Myoviridae" NA NA 0 61 TRUE "SRS103983" "US" "VC_635_25" NA
"169695" "SRS104165_NODE_7_length_296569_cov_14.9603" 296569 14.9603 TRUE 36.14 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS104165" "US" "VC_4192_0" "Centipeda"
"169697" "SRS104165_NODE_15_length_239970_cov_9.30182" 239970 9.30182 FALSE 31.74 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS104165" "US" "VC_8794_2" NA
"169698" "SRS104165_NODE_16_length_231008_cov_54.0968" 231008 54.0968 TRUE 31.85 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS104165" "US" "VC_1899_4" "Veillonella"
"171160" "SRS104830_NODE_9_length_256109_cov_17.9872" 256109 17.9872 FALSE 33.05 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS104830" "US" "VC_3828_3" NA
"171161" "SRS104830_NODE_10_length_236940_cov_7.68592" 236940 7.68592 FALSE 32.94 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS104830" "US" "VC_1897_5" "Veillonella"
"171162" "SRS104830_NODE_11_length_233211_cov_13.6689" 233211 13.6689 TRUE 30.19 FALSE FALSE "Myoviridae" NA NA 0 73 TRUE "SRS104830" "US" "VC_172_4" "Veillonella"
"171163" "SRS104830_NODE_15_length_214630_cov_6.09823" 214630 6.09823 FALSE 31.53 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS104830" "US" NA "Veillonella"
"171164" "SRS104830_NODE_17_length_204042_cov_9.71334" 204042 9.71334 TRUE 38.82 FALSE FALSE "Other" NA NA 0 47 FALSE "SRS104830" "US" "VC_2465_0" NA
"171394" "SRS104842_NODE_6_length_283092_cov_5.96904" 283092 5.96904 FALSE 38.26 FALSE FALSE "Myoviridae" NA NA 0 54 FALSE "SRS104842" "US" "VC_4192_1" NA
"171718" "SRS105068_NODE_3_length_229215_cov_10.9169" 229215 10.9169 FALSE 34.01 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS105068" "US" "VC_4224_3" NA
"171919" "SRS105100_NODE_3_length_404081_cov_137.777" 404081 137.777 FALSE 32.36 FALSE FALSE "Myoviridae" NA NA 0 75 TRUE "SRS105100" "US" "VC_4090_1" NA
"171920" "SRS105100_NODE_4_length_363612_cov_57.8741" 363612 57.8741 FALSE 47.55 FALSE FALSE "Myoviridae" NA NA 0 67 TRUE "SRS105100" "US" NA NA
"171921" "SRS105100_NODE_6_length_330445_cov_6.98355" 330445 6.98355 FALSE 32.22 FALSE FALSE "Siphoviridae" NA NA 0 30 FALSE "SRS105100" "US" "VC_3157_6" "Streptococcus"
"171922" "SRS105100_NODE_9_length_273110_cov_7.31174" 273110 7.31174 FALSE 33.71 FALSE FALSE "Myoviridae" NA NA 0 106 FALSE "SRS105100" "US" "VC_703_0" NA
"171924" "SRS105100_NODE_11_length_248712_cov_34.7693" 248712 34.7693 TRUE 33.51 FALSE FALSE "Myoviridae" NA NA 0 58 TRUE "SRS105100" "US" "VC_4998_1" "Streptococcus"
"171925" "SRS105100_NODE_13_length_202656_cov_21.3065" 202656 21.3065 FALSE 42 FALSE FALSE "Myoviridae" NA NA 0 43 TRUE "SRS105100" "US" NA NA
"171926" "SRS105100_NODE_14_length_202315_cov_9.26293" 202315 9.26293 FALSE 39.16 FALSE FALSE "Myoviridae" NA NA 0 85 FALSE "SRS105100" "US" "VC_4608_2" NA
"172422" "SRS105121_NODE_2_length_253326_cov_14.0658" 253326 14.0658 TRUE 37.17 FALSE FALSE "Myoviridae" NA NA 0 94 FALSE "SRS105121" "US" "VC_1419_6" NA
"173127" "SRS142483_NODE_2_length_396818_cov_26.1623" 396818 26.1623 FALSE 39.34 FALSE FALSE "Myoviridae" NA NA 0 168 FALSE "SRS142483" "US" "VC_4608_2" NA
"173129" "SRS142483_NODE_6_length_319479_cov_13.484" 319479 13.484 FALSE 51.41 FALSE FALSE "Siphoviridae" NA NA 1 57 FALSE "SRS142483" "US" "VC_8391_3" NA
"173130" "SRS142483_NODE_8_length_267299_cov_53.3807" 267299 53.3807 TRUE 41.27 FALSE FALSE "Myoviridae" NA NA 0 83 FALSE "SRS142483" "US" "VC_3069_2" NA
"173131" "SRS142483_NODE_9_length_263420_cov_5.9038" 263420 5.9038 TRUE 35.03 FALSE FALSE "Myoviridae" NA NA 0 58 FALSE "SRS142483" "US" NA NA
"173132" "SRS142483_NODE_10_length_257797_cov_15.6928" 257797 15.6928 TRUE 32.33 FALSE FALSE "Myoviridae" NA NA 0 78 FALSE "SRS142483" "US" NA NA
"173136" "SRS142483_NODE_14_length_231261_cov_33.5263" 231261 33.5263 FALSE 36.89 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS142483" "US" "VC_8834_0" NA
"173137" "SRS142483_NODE_15_length_216815_cov_16.5239" 216815 16.5239 TRUE 39.88 FALSE FALSE "Myoviridae" NA NA 0 42 TRUE "SRS142483" "US" "" "Campylobacter"
"173138" "SRS142483_NODE_17_length_212396_cov_60.6612" 212396 60.6612 FALSE 34.25 FALSE FALSE "Myoviridae" NA NA 0 67 FALSE "SRS142483" "US" "VC_8803_2" NA
"173997" "SRS142527_NODE_12_length_251974_cov_33.8855" 251974 33.8855 TRUE 29.76 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS142527" "US" "VC_1858_1" NA
"174322" "SRS142664_NODE_4_length_215051_cov_10.1813" 215051 10.1813 FALSE 31.22 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS142664" "US" "VC_240_20" NA
"174799" "SRS142787_NODE_3_length_293387_cov_12.6857" 293387 12.6857 FALSE 36.07 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS142787" "US" "VC_4192_0" "Centipeda"
"174800" "SRS142787_NODE_4_length_286613_cov_9.5674" 286613 9.5674 FALSE 51.95 FALSE FALSE "Siphoviridae" NA NA 0 38 FALSE "SRS142787" "US" "" "Rothia"
"174801" "SRS142787_NODE_6_length_268537_cov_22.9694" 268537 22.9694 FALSE 32.13 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS142787" "US" "VC_8803_6" NA
"174802" "SRS142787_NODE_7_length_265949_cov_33.3125" 265949 33.3125 FALSE 45.49 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS142787" "US" "VC_8879_7" NA
"174803" "SRS142787_NODE_11_length_245687_cov_15.9887" 245687 15.9887 FALSE 31.67 FALSE FALSE "Myoviridae" NA NA 0 79 FALSE "SRS142787" "US" "VC_8794_2" NA
"174804" "SRS142787_NODE_13_length_237945_cov_88.078" 237945 88.078 TRUE 32.67 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS142787" "US" "VC_1897_5" NA
"174805" "SRS142787_NODE_14_length_234545_cov_19.6723" 234545 19.6723 TRUE 31.16 FALSE FALSE "Myoviridae" NA NA 0 42 FALSE "SRS142787" "US" "VC_12659_0" NA
"174806" "SRS142787_NODE_17_length_211563_cov_7.27981" 211563 7.27981 FALSE 30.98 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS142787" "US" NA NA
"175198" "SRS142791_NODE_5_length_299588_cov_24.5479" 299588 24.5479 FALSE 31.98 FALSE FALSE "Myoviridae" NA NA 0 31 TRUE "SRS142791" "US" "" "Streptococcus"
"175199" "SRS142791_NODE_9_length_267138_cov_13.274" 267138 13.274 TRUE 42.35 FALSE FALSE "Siphoviridae" NA NA 1 44 FALSE "SRS142791" "US" "" "Rothia"
"175201" "SRS142791_NODE_12_length_225811_cov_58.1911" 225811 58.1911 TRUE 39.01 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS142791" "US" "VC_2385_1" NA
"175777" "SRS142896_NODE_3_length_367522_cov_29.2329" 367522 29.2329 TRUE 49.5 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS142896" "US" "VC_3139_0" NA
"175778" "SRS142896_NODE_10_length_245871_cov_9.19085" 245871 9.19085 TRUE 31.74 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS142896" "US" "VC_8794_2" NA
"175780" "SRS142896_NODE_13_length_224447_cov_8.06652" 224447 8.06652 FALSE 32.7 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS142896" "US" "VC_1774_11" NA
"176840" "SRS143604_NODE_3_length_258865_cov_25.1466" 258865 25.1466 FALSE 52.56 FALSE FALSE "Siphoviridae" NA NA 0 41 TRUE "SRS143604" "US" NA NA
"176841" "SRS143604_NODE_4_length_253684_cov_10.2016" 253684 10.2016 FALSE 32.92 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS143604" "US" "VC_3828_3" NA
"176842" "SRS143604_NODE_7_length_238148_cov_18.3963" 238148 18.3963 FALSE 31.71 FALSE FALSE "Myoviridae" NA NA 0 72 FALSE "SRS143604" "US" "VC_8794_2" NA
"176843" "SRS143604_NODE_8_length_238072_cov_30.9091" 238072 30.9091 TRUE 32.73 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS143604" "US" "VC_1897_5" "Veillonella"
"177107" "SRS143616_NODE_7_length_245496_cov_5.40698" 245496 5.40698 FALSE 28.5 FALSE FALSE "Siphoviridae" NA NA 0 39 FALSE "SRS143616" "US" "VC_2698_0" NA
"177412" "SRS143850_NODE_4_length_257944_cov_45.8508" 257944 45.8508 FALSE 33.62 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS143850" "US" "VC_4224_3" "Veillonella"
"177413" "SRS143850_NODE_5_length_236176_cov_74.1834" 236176 74.1834 TRUE 32.99 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS143850" "US" "VC_1897_5" "Veillonella"
"178958" "SRS144237_NODE_4_length_257357_cov_18.9032" 257357 18.9032 TRUE 42.28 FALSE FALSE "Siphoviridae" NA NA 1 42 FALSE "SRS144237" "US" "" "Rothia"
"179437" "SRS144542_NODE_1_length_335868_cov_42.2136" 335868 42.2136 TRUE 29.35 FALSE FALSE "Myoviridae" NA NA 0 98 TRUE "SRS144542" "US" NA "Streptococcus"
"179514" "SRS144546_NODE_5_length_316901_cov_19.1705" 316901 19.1705 TRUE 48.71 FALSE FALSE "Siphoviridae" NA NA 0 60 TRUE "SRS144546" "US" "VC_5182_0" NA
"179516" "SRS144546_NODE_16_length_225738_cov_21.2423" 225738 21.2423 FALSE 28.59 FALSE FALSE "Myoviridae" NA NA 0 37 TRUE "SRS144546" "US" NA NA
"179742" "SRS144609_NODE_1_length_226381_cov_13.1313" 226381 13.1313 TRUE 39.12 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS144609" "US" "VC_2385_1" NA
"179897" "SRS144621_NODE_3_length_289280_cov_6.64587" 289280 6.64587 FALSE 27.92 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS144621" "US" "VC_6797_0" NA
"179898" "SRS144621_NODE_4_length_276734_cov_8.43758" 276734 8.43758 FALSE 33.66 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS144621" "US" "VC_703_0" NA
"179899" "SRS144621_NODE_5_length_267182_cov_6.94091" 267182 6.94091 FALSE 39.99 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS144621" "US" "VC_3542_0" NA
"179900" "SRS144621_NODE_6_length_261187_cov_7.23958" 261187 7.23958 FALSE 36.03 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS144621" "US" "VC_635_25" NA
"179901" "SRS144621_NODE_7_length_252298_cov_8.92673" 252298 8.92673 FALSE 28.55 FALSE FALSE "Unassigned" NA NA 0 40 FALSE "SRS144621" "US" "VC_2698_0" NA
"179902" "SRS144621_NODE_8_length_249330_cov_8.58595" 249330 8.58595 FALSE 28.23 FALSE FALSE "Myoviridae" NA NA 0 31 FALSE "SRS144621" "US" "VC_3143_1" "Fusobacterium"
"179904" "SRS144621_NODE_11_length_236954_cov_7.11902" 236954 7.11902 TRUE 30.95 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS144621" "US" "VC_2166_3" "Veillonella"
"179905" "SRS144621_NODE_12_length_236388_cov_5.48806" 236388 5.48806 TRUE 28.47 FALSE FALSE "Myoviridae" NA NA 0 32 FALSE "SRS144621" "US" "VC_2698_1" NA
"179906" "SRS144621_NODE_13_length_234018_cov_30.5163" 234018 30.5163 FALSE 30.51 FALSE FALSE "Myoviridae" NA NA 0 56 TRUE "SRS144621" "US" "" NA
"179907" "SRS144621_NODE_15_length_216856_cov_7.23931" 216856 7.23931 FALSE 42.31 FALSE FALSE "Siphoviridae" NA NA 0 49 TRUE "SRS144621" "US" "" NA
"180438" "SRS145503_NODE_6_length_256953_cov_26.9329" 256953 26.9329 FALSE 34.3 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS145503" "US" "VC_4224_3" "Veillonella"
"180439" "SRS145503_NODE_7_length_228227_cov_44.5755" 228227 44.5755 FALSE 32.5 FALSE FALSE "Myoviridae" NA NA 0 61 FALSE "SRS145503" "US" "VC_1774_9" "Veillonella"
"180678" "SRS145509_NODE_2_length_528843_cov_17.4145" 528843 17.4145 TRUE 47.43 FALSE FALSE "Myoviridae" NA NA 0 92 TRUE "SRS145509" "US" NA "Actinomyces"
"180785" "SRS146878_NODE_6_length_241490_cov_5.86832" 241490 5.86832 TRUE 30.92 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS146878" "US" "VC_2166_3" "Veillonella"
"180786" "SRS146878_NODE_13_length_227638_cov_18.396" 227638 18.396 FALSE 28.49 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS146878" "US" "VC_1770_1" "Veillonella"
"181005" "SRS146894_NODE_2_length_387353_cov_12.7661" 387353 12.7661 TRUE 26.59 FALSE FALSE "Myoviridae" NA NA 1 79 TRUE "SRS146894" "US" "" NA
"181006" "SRS146894_NODE_3_length_315397_cov_7.84075" 315397 7.84075 FALSE 30.5 FALSE FALSE "Myoviridae" NA NA 1 52 TRUE "SRS146894" "US" "VC_11542_0" NA
"181007" "SRS146894_NODE_4_length_297894_cov_49.5197" 297894 49.5197 TRUE 35.98 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS146894" "US" "VC_4192_0" "Centipeda"
"181008" "SRS146894_NODE_6_length_260302_cov_137.476" 260302 137.476 FALSE 33.61 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS146894" "US" "VC_4224_3" "Veillonella"
"181009" "SRS146894_NODE_7_length_251974_cov_9.67475" 251974 9.67475 TRUE 29.76 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS146894" "US" "VC_1858_1" NA
"181010" "SRS146894_NODE_8_length_246420_cov_8.49137" 246420 8.49137 FALSE 33.14 FALSE FALSE "Unassigned" NA NA 0 32 FALSE "SRS146894" "US" "VC_3157_5" "Streptococcus"
"181011" "SRS146894_NODE_9_length_243248_cov_58.4478" 243248 58.4478 TRUE 31.7 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS146894" "US" "VC_8794_2" NA
"181012" "SRS146894_NODE_12_length_224019_cov_29.2008" 224019 29.2008 TRUE 27.66 FALSE FALSE "Myoviridae" NA NA 0 44 FALSE "SRS146894" "US" "VC_2881_1" "Lachnoanaerobaculum"
"181281" "SRS147436_NODE_6_length_284862_cov_14.7934" 284862 14.7934 TRUE 31.21 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS147436" "US" "VC_3234_0" "Veillonella"
"181283" "SRS147436_NODE_11_length_236399_cov_164.319" 236399 164.319 TRUE 32.96 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS147436" "US" "VC_1897_5" "Veillonella"
"182127" "SRS147871_NODE_3_length_269265_cov_9.39581" 269265 9.39581 TRUE 40.02 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS147871" "US" "VC_3542_0" NA
"182232" "SRS147887_NODE_8_length_252257_cov_14.9658" 252257 14.9658 TRUE 29.7 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS147887" "US" "VC_1858_1" NA
"182233" "SRS147887_NODE_9_length_237960_cov_5.45839" 237960 5.45839 FALSE 39.01 FALSE FALSE "Myoviridae" NA NA 0 79 TRUE "SRS147887" "US" NA NA
"182234" "SRS147887_NODE_13_length_229773_cov_19.1958" 229773 19.1958 TRUE 32.58 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS147887" "US" "VC_1774_11" "Veillonella"
"182712" "SRS147937_NODE_6_length_223324_cov_10.2767" 223324 10.2767 FALSE 32.1 FALSE FALSE "Myoviridae" NA NA 0 42 TRUE "SRS147937" "US" NA NA
"182777" "SRS148150_NODE_11_length_253833_cov_50.3331" 253833 50.3331 FALSE 36.66 FALSE FALSE "Myoviridae" NA NA 0 36 TRUE "SRS148150" "US" NA NA
"182780" "SRS148150_NODE_15_length_235353_cov_18.571" 235353 18.571 FALSE 33.65 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS148150" "US" "VC_3541_1" NA
"182781" "SRS148150_NODE_16_length_210991_cov_62.3672" 210991 62.3672 TRUE 32.54 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS148150" "US" "VC_1774_10" NA
"182782" "SRS148150_NODE_17_length_208122_cov_5.04636" 208122 5.04636 FALSE 39.08 FALSE FALSE "Myoviridae" NA NA 0 77 FALSE "SRS148150" "US" "VC_2385_1" NA
"182783" "SRS148150_NODE_20_length_201279_cov_8.70353" 201279 8.70353 TRUE 30.65 FALSE FALSE "Myoviridae" NA NA 0 68 FALSE "SRS148150" "US" "VC_240_11" NA
"183040" "SRS148193_NODE_8_length_268969_cov_56.677" 268969 56.677 FALSE 39.98 FALSE FALSE "Myoviridae" NA NA 0 90 FALSE "SRS148193" "US" "VC_3542_0" NA
"183041" "SRS148193_NODE_10_length_227570_cov_9.08096" 227570 9.08096 FALSE 32.83 FALSE FALSE "Myoviridae" NA NA 0 34 TRUE "SRS148193" "US" "VC_8372_0" NA
"183042" "SRS148193_NODE_11_length_226085_cov_5.23191" 226085 5.23191 TRUE 41.4 FALSE FALSE "Myoviridae" NA NA 0 59 FALSE "SRS148193" "US" "" "Selenomonas"
"183334" "SRS148472_NODE_4_length_418846_cov_10.1106" 418846 10.1106 FALSE 25.85 FALSE FALSE "Myoviridae" NA NA 0 83 TRUE "SRS148472" "US" NA NA
"183335" "SRS148472_NODE_7_length_256561_cov_11.491" 256561 11.491 FALSE 49.4 FALSE FALSE "Siphoviridae" NA NA 1 50 TRUE "SRS148472" "US" NA NA
"183547" "SRS149647_NODE_17_length_210750_cov_52.7388" 210750 52.7388 FALSE 51.42 FALSE FALSE "Siphoviridae" NA NA 0 35 FALSE "SRS149647" "US" NA NA
"183679" "SRS149671_NODE_16_length_236108_cov_9.03341" 236108 9.03341 TRUE 35.85 FALSE FALSE "Myoviridae" NA NA 0 59 FALSE "SRS149671" "US" "VC_1671_4" NA
